sentiment,review
0,"['mobile', 'undoubtedly', 'best', 'sector', 'unfortunately', 'mobile', 'front', 'camera', 'stop', 'work', 'due', 'fully', 'satisfied', 'convince', 'buy', 'product', 'store', 'company', 'request', 'kindly', 'get', 'mobile', 'replace']"
0,"['third', 'class', 'camera', 'fool', 'mat']"
0,"['well', 'honor', 'note']"
1,"['phone', 'superb', 'somewhere', 'find', 'heat', 'issue', 'specially', 'charge', 'also', 'dual', 'rear', 'camera', 'combination', 'special', 'front', 'good', 'else', 'everything', 'excellent']"
0,"['bad', 'item', 'many', 'heating', 'problem', 'depth', 'like', 'many', 'problem', 'phone']"
0,"['buy', 'heating', 'battery', 'fast', 'drain', 'fix', 'please']"
0,"['much', 'heat', 'actually', 'iron', 'shirt', 'much', 'heat', 'produce', 'respond', 'properly', 'would', 'give', 'negative', 'rating']"
0,"['camera', 'nothing', 'good', 'neither', 'late', 'advanced', 'feature', 'add', 'system', 'basic', 'purpose', 'need', 'install', 'separate', 'like', 'lock', 'also', 'basic', 'feature', 'like', 'read', 'mode', 'advanced', 'setting', 'complain', 'phone', 'body', 'design', 'system', 'think', 'look', 'like', 'old', 'model', 'also', 'improvement']"
0,"['bad', 'technology', 'phone', 'world', 'st', 'thing', 'heat', 'normal', 'use', 'game', 'use', 'heat', 'much', 'dont', 'buy', 'phone', 'want', 'sell', 'phone', 'use']"
0,"['friend', 'dont', 'go', 'note', 'totally', 'waste', 'money', 'day', 'usage', 'experience', 'waste']"
1,['like']
1,['awesomeness']
0,"['call', 'record', 'possible', 'call', 'record', 'last', 'call', 'phone']"
0,"['set', 'since', 'use', 'note', 'think', 'feature', 'note', 'quality', 'camera', 'much', 'well', 'note', 'compare', 'note', 'phone', 'call', 'recording', 'system', 'also', 'available', 'note', 'much', 'note']"
0,"['please', 'buy', 'product', 'battery', 'heat', 'like', 'anything', 'overall', 'give', 'rating', 'get', 'good', 'add', 'extra', 'go', 'also', 'ever', 'buy', 'phone', 'since', 'return', 'product', 'damage', 'work', 'victim', 'ask', 'get', 'step', 'finally', 'tell', 'phone', 'work', 'properly']"
1,"['one', 'best', 'photo', 'range', 'happy', 'photo', 'thanks']"
0,"['show', 'ad', 'killer', 'camera', 'mark', 'two', 'thing', 'great', 'one', 'touch', 'pad', 'finger', 'sensor', 'major', 'application', 'music', 'player', 'theme', 'wallpaper', 'even', 'set']"
0,"['note', 'screen', 'mirror', 'option', 'connect', 'smart', 'option', 'available', 'note', 'note', 'many', 'model', 'advance', 'model', 'mean', 'extra', 'feature', 'get', 'add', 'remove', 'exist', 'feature']"
1,"['worth', 'buy', 'screen', 'low', 'resistance']"
0,"['battery', 'get', 'heat', 'wan', 'na', 'change', 'procedure']"
0,"['could', 'star', 'give', 'battery', 'discharge', 'rapidly', 'battery']"
1,['best']
1,"['use', 'month', 'good', 'camera', 'screen', 'good', 'product']"
0,"['good', 'one']"
1,"['good', 'product', 'worth', 'money']"
1,"['everything', 'support', 'dual', 'one', 'slot']"
0,"['mobile', 'heat', 'hangle', 'otherwise', 'good']"
1,"['interface', 'bad']"
1,"['nice', 'mobile', 'auto', 'call', 'recorder', 'deficiency']"
1,"['excellent', 'purchase']"
0,"['heat', 'problem', 'solution', 'return']"
0,"['pathetic', 'signal', 'reception', 'issue', 'turns', 'drain', 'battery', 'quickly']"
0,"['good', 'new', 'feature', 'battery', 'backup', 'heat', 'quickly', 'remain', 'nice']"
0,"['launch', 'handset', 'several', 'feature', 'waste', 'phone', 'start', 'heat', 'charge', 'issue', 'network', 'issue', 'month', 'love', 'note', 'purchase', 'due', 'feature', 'like', 'dual', 'rear', 'camera', 'processor', 'totally', 'waste', 'buy', 'never', 'ever', 'go', 'even', 'service', 'also', 'bad', 'update', 'handset', 'dead']"
1,"['product', 'arrive', 'good', 'service', 'mobile', 'rating', 'nee', 'feature', 'add', 'android', 'version', 'gud']"
1,"['honest', 'review', 'really', 'enjoy', 'phone', 'price', 'range', 'go']"
1,"['good', 'product', 'range', 'type', 'function']"
1,"['wonderful', 'product', 'one', 'bad', 'point', 'music', 'sound', 'quality', 'good']"
1,"['good', 'timely', 'delivery', 'overall', 'good', 'camera', 'could', 'low', 'dim', 'light', 'condition']"
0,"['product', 'work', 'fine', 'one', 'week', 'work']"
1,"['super', 'performance']"
0,"['poor', 'poor', 'performance', 'heat', 'immediately', 'drain', 'battery']"
0,"['cable', 'size', 'small', 'almost', 'use', 'rear', 'front', 'soso', 'box', 'without', 'ear', 'phone']"
1,"['good', 'device', 'issue', 'prod', 'heating', 'moderate', 'user', 'play', 'game', 'super', 'smooth', 'touch', 'comfortably', 'configure', 'good', 'device', 'price']"
0,"['purchase', 'phone', 'first', 'time', 'bad', 'experience', 'receive', 'defective', 'charger', 'body', 'help']"
0,"['like', 'mobile', 'camera', 'sound', 'clarity', 'good', 'con', 'mobile', 'heat', 'charge', 'display', 'edge', 'curve', 'air', 'bubble', 'tempered', 'glass', 'edge', 'take', 'venom', 'black', 'flet', 'something', 'miss', 'appearance', 'cant', 'pin', 'point', 'well', 'go', 'white', 'well', 'buy', 'accessory', 'like', 'pouch', 'tempered', 'glass', 'scratch', 'guard', 'cant', 'find', 'item', 'local', 'store', 'earphone', 'set', 'important', 'mobile', 'heat', 'use']"
0,['buy']
0,"['give', 'proper', 'network', 'maximum', 'time', 'mobile', 'talk', 'battery', 'work', 'long', 'time']"
0,"['poor', 'gorilla', 'glass', 'easy', 'damage', 'pocket', 'ask', 'say', 'responsible', 'damage', 'product', 'good', 'good', 'quality', 'raj']"
0,"['please', 'go', 'mi', 'ast', 'best', 'far', 'good']"
1,"['charge', 'slow', 'cam', 'excellent', 'good', 'phone']"
0,"['get', 'update', 'get', 'heat', 'start', 'unwanted', 'activity']"
1,"['overall', 'good', 'product', 'handy', 'battery', 'backup', 'good', 'camera', 'average', 'nice', 'fingerprint', 'scanner', 'overall', 'best', 'device']"
0,"['new', 'update', 'phone', 'phone', 'rear', 'camera', 'depth', 'mode', 'nice', 'phone', 'get', 'heat', 'battery', 'life', 'nice']"
0,"['average', 'phone', 'dual', 'camera', 'depth', 'mode', 'rat', 'good', 'go', 'though', 'still', 'performance', 'well']"
0,"['receive', 'defective', 'piece']"
0,"['mobile', 'good', 'problem', 'drain', 'fast', 'discharge', 'battery', 'battery', 'back', 'problem']"
0,"['update', 'phone', 'battery', 'drain', 'fast', 'turn', 'mobile', 'data']"
1,"['heating', 'issue', 'find', 'product', 'receive', 'two', 'day', 'time', 'mobile', 'performance', 'fantastic', 'turbo', 'charging', 'good', 'charge', 'phone', 'battery', 'min', 'time', 'definitely', 'recommend', 'product', 'spend', 'bug', 'extra', 'plus', 'good', 'option']"
0,"['screen', 'weak', 'gorilla', 'glass', 'careful', 'buy']"
0,"['phone', 'get', 'charge', 'get', 'heat', 'think', 'new', 'mobile', 'want', 'replacement', 'old', 'mobile', 'transparent', 'pouch']"
0,"['heat', 'issue', 'heat', 'might', 'issue', 'lead', 'blast', 'might', 'hurt', 'one', 'recommend', 'even', 'return', 'also', 'camara', 'quality', 'mark']"
0,"['month', 'issue', 'unlocking', 'key', 'pad', 'miss', 'pin', 'enter', 'still', 'figure', 'rectify', 'issue']"
0,"['please', 'buy', 'phone', 'worst', 'phone', 'ever', 'see', 'camera', 'totally', 'mirror', 'reflection', 'type', 'reverse', 'word', 'photo', 'battery', 'fast', 'charge', 'hour', 'heating', 'battery', 'stand', 'back', 'dual', 'camera', 'bad', 'depth', 'camera', 'speaker', 'work', 'properly', 'phone', 'refurbish']"
0,"['totally', 'dissatisfied', 'expect', 'kind', 'phone', 'purchase', 'mobile', 'day', 'felt', 'cheat', 'feature', 'smart', 'phone', 'smart', 'feature', 'call', 'history', 'completely', 'miss', 'phone', 'allow', 'call', 'bottom', 'show', 'dual', 'speaker', 'one', 'side', 'speaker', 'fully', 'dead', 'like', 'show', 'piece', 'ram', 'specification', 'daily', 'use', 'count', 'name', 'hike', 'true', 'caller', 'consume', 'average', 'ram', 'fool', 'make', 'option', 'hat', 'mobile', 'purchase', 'onwards', 'feel', 'cheat']"
1,"['paradoxically', 'great', 'phone', 'feature', 'like', 'power', 'power', 'manager', 'silence', 'phone', 'use', 'often']"
1,"['good', 'work', 'smoothly', 'also', 'thanks', 'deliver', 'within', 'time']"
0,"['bad', 'product', 'charge', 'slot', 'work', 'hardly', 'take', 'charge', 'unable', 'charge', 'phone']"
0,"['bad', 'mobile', 'camera', 'sound', 'quality', 'poor']"
0,"['product', 'good', 'phone', 'heat', 'talk', 'minute', 'delivery', 'bad']"
1,"['good', 'mobile', 'note', 'fast', 'charge', 'turbo', 'power', 'give', 'number', 'show', 'save', 'number', 'card', 'stock', 'android', 'give']"
0,"['camera', 'satisfy']"
1,"['nice', 'phone', 'missing']"
1,"['battery', 'back', 'killer', 'camera', 'good', 'mode', 'good', 'quiet', 'effective', 'slow', 'motion', 'video', 'also', 'quiet', 'great', 'capture', 'amazing', 'look', 'also', 'super', 'venom', 'black', 'charge', 'could', 'make', 'complaint']"
1,"['good', 'price']"
1,"['best', 'modal']"
1,"['good', 'built']"
0,"['totally', 'satisfied']"
1,"['awesome', 'phone', 'battery', 'backup', 'nice', 'camera', 'also', 'gud', 'sound', 'system', 'well', 'atmos']"
0,"['hell', 'super', 'power', 'saver', 'feature', 'like', 'note', 'phone']"
0,"['brought', 'great', 'sale', 'sound', 'quality', 'worst', 'volume', 'min', 'time', 'sound', 'raise', 'point', 'sound', 'less', 'effect', 'compare', 'mobile', 'screen', 'brightness', 'poor']"
0,"['dont', 'buy', 'mobile', 'automatically', 'switch', 'battery', 'charge', 'full']"
0,"['battery', 'class', 'number', 'mobile', 'mobile', 'heating', 'highly']"
0,"['battery', 'work', 'camera', 'result']"
1,"['phone', 'really', 'awesome', 'super', 'cool', 'use', 'month', 'performance', 'excellent']"
1,"['well', 'bad']"
0,"['battery', 'back', 'mark', 'get', 'much', 'heat', 'rest', 'good', 'bug', 'automatically', 'fix']"
1,"['superb', 'camera', 'battery', 'performance']"
1,"['nice', 'phone']"
0,"['bad', 'mobile', 'ever', 'purchase']"
0,"['overall', 'good', 'phone', 'battery', 'backup', 'good', 'phone', 'must', 'different', 'colour', 'led', 'light', 'different', 'notification']"
1,"['super', 'awesome', 'perform', 'much', 'good', 'one', 'heating', 'problem', 'call', 'battery', 'quite', 'relevant', 'everything', 'provide', 'earphone', 'admirable', 'camera', 'best', 'phone', 'worth', 'cost']"
1,"['absolutely', 'amazing', 'cell']"
0,"['bad', 'product', 'return', 'back', 'display', 'flickering', 'horizontal', 'line', 'fluctuate']"
1,['good']
0,"['con', 'follow', 'battery', 'last', 'hour', 'typical', 'usage', 'toy', 'front', 'note', 'terrible', 'performance', 'front', 'rear', 'camera', 'low', 'transient', 'light', 'condition', 'focus', 'barely', 'happen', 'even', 'take', 'second', 'get', 'lose', 'depth', 'mode', 'joke', 'hair', 'try', 'focus', 'face']"
1,"['product', 'excellent', 'competition', 'market']"
0,"['bad', 'phone', 'user', 'interface', 'bad', 'tell', 'bad', 'part', 'win', 'back', 'purchase', 'phone', 'trap']"
0,"['worth', 'full']"
0,"['system', 'update', 'bad', 'everyday', 'new', 'update', 'update', 'phone', 'get', 'slow', 'battery', 'drain', 'fast', 'charge', 'take', 'time', 'phone', 'switch', 'sometimes', 'take', 'minute', 'switch']"
1,"['nice', 'phone', 'fast', 'free']"
1,['perfect']
1,"['battery', 'capacity']"
1,['superb']
0,"['water', 'resistant']"
0,"['phone', 'problem']"
0,['give']
0,['charger']
1,"['day', 'buy', 'work', 'good', 'everything', 'perfect']"
0,"['camera', 'battery', 'marked', 'remain', 'every', 'thing', 'perfect', 'heat', 'issue', 'assume', 'due', 'core', 'processor', 'aluminium', 'body', 'little', 'warm', 'battery', 'big', 'issue', 'need', 'optimization', 'believe', 'surely', 'release', 'update', 'enhance', 'performance']"
1,"['simply', 'great']"
1,"['awesome', 'phone', 'great', 'look', 'great', 'battery', 'backup', 'turbo', 'gud', 'charge', 'battery', 'min', 'audio', 'also', 'money', 'phone']"
1,"['feel', 'top', 'world']"
0,"['product', 'good', 'need', 'inset', 'headphone', 'mobile', 'jack', 'hear', 'tip', 'sound', 'else', 'might', 'impression', 'headphone', 'compatible', 'mobile', 'headphone', 'suit', 'note', 'great', 'mobile', 'prize', 'range']"
0,"['notification', 'problem', 'leave', 'side', 'speaker', 'problem', 'phone', 'good']"
1,"['good', 'performance', 'sound', 'picture', 'quality']"
1,"['note', 'true', 'note']"
1,"['good', 'product', 'worth', 'money']"
1,"['worth', 'cost']"
0,"['weak', 'network', 'signal', 'dismal']"
1,"['good', 'phone']"
0,"['voice', 'issue', 'find', 'go', 'care', 'solve', 'st', 'day']"
1,"['nice', 'phone', 'go', 'camera', 'specification', 'best', 'performance', 'also', 'look', 'well']"
0,['well']
0,"['poor', 'time', 'automatically', 'auto', 'stop']"
0,"['update', 'past', 'day', 'note', 'take', 'hour', 'charge', 'use', 'original', 'charger', 'ship', 'phone', 'turbo', 'charging', 'stop', 'ask', 'carry', 'service', 'center', 'frustrate', 'phone', 'fast', 'due', 'ram', 'processor', 'however', 'none', 'phone', 'good', 'camera', 'wish', 'buy', 'use', 'gift', 'someone', 'buy', 'consider', 'dual', 'camera', 'feature', 'nowhere', 'close', 'camera', 'quality', 'honor', 'provide', 'photo', 'clear', 'grainy', 'camera', 'filter', 'mode', 'like', 'night', 'mode', 'beauty', 'mode', 'slow', 'motion', 'video', 'however', 'phone', 'bulky', 'gorilla', 'glass', 'back', 'cover', 'good', 'add', 'battery', 'feature', 'effective', 'badge', 'count', 'unread', 'count', 'icon', 'available', 'navigation', 'key', 'illuminate', 'would', 'advice', 'case', 'people', 'look', 'quality', 'camera', 'phone', 'pro', 'model', 'also', 'good', 'people', 'willing', 'shell']"
0,"['pathetic', 'phone']"
0,"['poor', 'display', 'battery', 'drain', 'fast', 'heat', 'much', 'charge', 'look', 'ordinary', 'fast', 'scanner', 'processor']"
0,"['item', 'good', 'expect', 'charge', 'drain', 'fast', 'seem', 'like', 'charge', 'turbo', 'charge', 'model', 'good', 'sound', 'quality', 'best', 'ever', 'see', 'phone', 'finger', 'print', 'sensor', 'best', 'angry', 'contain', 'earphone', 'box']"
0,"['camera', 'quality', 'bad', 'performance', 'quite', 'disappointed', 'led', 'notification', 'miss', 'call']"
0,"['bed', 'backup', 'front', 'camera', 'quality', 'poor', 'night', 'overall', 'average', 'rat', 'mobile']"
0,"['soon', 'heat', 'problem', 'ever', 'never', 'buy', 'detail', 'feel', 'free', 'call']"
0,"['unsatisfied', 'note', 'battery', 'consumption', 'high', 'drain', 'less', 'continuous', 'work', 'phone', 'turbo', 'charge', 'right', 'say', 'minute', 'take', 'one', 'half', 'hour', 'get', 'charge', 'rear', 'camera', 'bad', 'night', 'screen', 'resolution', 'pale']"
1,['star']
0,"['bad', 'phone', 'return', 'product', 'battery', 'overheat', 'suggest', 'please', 'nobody', 'buy', 'note']"
0,"['speaker', 'mike', 'work', 'screen', 'mirror', 'work', 'contact', 'save', 'account', 'inbuilt', 'photo', 'gallery', 'music', 'player', 'video', 'player', 'phone', 'meet', 'standard', 'certain', 'field', 'seem', 'virtually', 'control', 'phone']"
1,"['nice', 'product', 'good', 'use', 'love']"
0,"['mobile', 'get', 'heat', 'one', 'normal', 'use', 'system', 'use', 'space', 'ram', 'unable', 'connect', 'computer', 'file', 'share', 'transfer', 'worth', 'money', 'battery', 'good', 'camera']"
0,"['camera', 'picture', 'video', 'quality', 'poor']"
0,"['mobile', 'sab', 'camera', 'second', 'camera', 'ka', 'gud', 'speed', 'mobile']"
0,"['purchase', 'new', 'note', 'site', 'one', 'month', 'back', 'much', 'disappointed', 'disturb', 'opt', 'think', 'product', 'renowned', 'get', 'lot', 'trouble', 'never', 'suggest', 'anybody', 'buy', 'product', 'also', 'go', 'service', 'tell', 'problem', 'take', 'day', 'repair', 'bad', 'product', 'service', 'cheat', 'people', 'sell', 'defective', 'product']"
0,"['heat', 'issue', 'heat', 'game', 'browsing', 'replace', 'phone', 'later', 'replace', 'phone', 'also', 'problem', 'finally', 'return', 'phone']"
1,"['nice', 'job']"
0,"['worst', 'ever', 'phone', 'proper', 'long', 'battery', 'charge', 'heat', 'weight']"
0,"['many', 'issue', 'call', 'support', 'return', 'truly', 'advice', 'buy', 'device']"
0,"['phone', 'good', 'processor', 'much', 'good', 'sound', 'quality', 'good', 'camera', 'quality', 'good', 'receive', 'tempered', 'glass', 'buy', 'type', 'phone', 'deserve', 'well', 'drain', 'continue', 'use']"
0,"['heat', 'issue', 'notification', 'lead', 'work', 'charge', 'take', 'charge', 'battery', 'drain', 'quickly', 'drain', 'faster', 'battery', 'backup', 'video', 'display', 'poorly', 'phone', 'disaster', 'even', 'best', 'network', 'camera', 'quality', 'great', 'quote', 'depth', 'mode', 'suck', 'bad', 'part', 'gallery', 'phone', 'photo', 'end', 'storage', 'limit', 'include', 'non', 'light', 'key', 'speaker', 'bottom', 'like', 'old', 'handset', 'key', 'phone', 'back', 'key', 'right', 'left', 'quite', 'irritating', 'see', 'android']"
1,"['good', 'camera', 'fast', 'charge', 'work', 'smooth']"
1,['love']
1,"['happy', 'purchase', 'fast', 'delivery']"
1,"['product', 'good', 'battery', 'performance', 'like', 'battery', 'overall', 'good', 'mobile']"
0,"['ear', 'phone', 'miss']"
0,"['mark', 'poor', 'battery', 'performance', 'since', 'day', 'one', 'many', 'inbuilt', 'work', 'properly', 'contact', 'moment', 'phone', 'start', 'still', 'since', 'day', 'battery', 'extremely', 'poor', 'year', 'old', 'mi', 'note', 'phone', 'back', 'new', 'phone', 'poor', 'performance', 'support', 'many', 'thing', 'phone', 'connect', 'use', 'basic', 'contact', 'call', 'also', 'task', 'basic', 'feature', 'call', 'record', 'miss', 'indication', 'call', 'day', 'back', 'create', 'problem', 'well', 'suddenly', 'recent', 'data', 'disappear', 'similarly', 'many', 'basic', 'feature', 'miss', 'heat', 'often', 'help']"
0,"['weight', 'high', 'attend', 'call', 'many', 'window', 'open', 'think', 'problem', 'back', 'button', 'left', 'side', 'good']"
1,"['good', 'mobile', 'normal', 'middle', 'range']"
1,"['get', 'amaze', 'phone', 'day', 'back', 'till', 'update', 'late', 'package', 'work', 'fine', 'amazing', 'photo', 'quality', 'test', 'battery', 'backup', 'yet', 'seem', 'satisfy', 'till', 'buy', 'price', 'range']"
1,"['good', 'camera']"
1,"['cash', 'back', 'back', 'sir']"
1,"['awesome', 'good', 'product']"
1,"['good', 'feature', 'rate', 'month', 'use', 'phone', 'performance', 'good', 'look', 'cell', 'phone', 'good', 'feature', 'rate', 'surely', 'go', 'one']"
0,"['present', 'option', 'button', 'actual', 'advantage', 'two', 'speaker', 'bottom', 'speaker', 'hole', 'actually', 'like', 'china', 'single', 'work', 'second', 'dummy']"
1,"['good', 'product', 'work', 'per', 'expectation', 'thanks']"
1,"['awesome', 'specification']"
1,"['best', 'small', 'heating', 'issue']"
1,"['fast', 'fast', 'gorilla', 'gorilla', 'glass', 'good', 'around', 'good']"
0,"['product', 'meet', 'expectation', 'write', 'handset', 'camera', 'quality', 'battery', 'turbo', 'problem', 'one', 'charger', 'give', 'content', 'two', 'charger', 'write']"
0,['phone']
0,"['disappointed', 'buy', 'mobile', 'speaker', 'clear', 'like', 'power', 'medium', 'sound', 'output', 'headphone', 'otherwise', 'performance']"
1,"['nice', 'phone', 'problem']"
1,"['good', 'quality', 'buy']"
1,"['gift', 'mobile', 'work', 'fine', 'operation', 'easy', 'battery', 'power', 'good', 'price', 'good']"
0,"['update', 'change', 'phone', 'waste', 'due', 'update', 'battery', 'heat', 'slow', 'like', 'problem', 'occur']"
0,"['battery', 'poor', 'supply', 'quick', 'charge', 'handset', 'average', 'performance', 'phone', 'high', 'price', 'tag', 'significant', 'feature', 'handset']"
1,"['gud', 'battery', 'look']"
0,"['phone', 'camera', 'good', 'focus', 'properly']"
0,"['battery', 'life', 'poor', 'also', 'handset', 'get', 'heat', 'use', 'handset', 'bad']"
0,"['front', 'cam', 'would', 'bit', 'good', 'quality', 'much', 'disappoint', 'receive', 'device']"
1,"['good', 'value', 'money']"
0,"['battery', 'back', 'good', 'drain', 'fast', 'also', 'turbo', 'charge', 'work', 'well', 'time', 'screen', 'shoot', 'proof', 'take', 'hour', 'fully', 'charge', 'plus', 'point', 'camera', 'music', 'processor', 'speed']"
1,"['awesome', 'product', 'heat', 'issue', 'charge', 'naturally', 'turbo', 'charge', 'technology', 'camera', 'good', 'mark']"
0,"['please', 'buy', 'product', 'lot', 'customer', 'suffer', 'network', 'issue', 'rear', 'camera', 'issue', 'people', 'raise', 'issue', 'till', 'date', 'fix', 'issue', 'disappointed', 'purchase', 'brand', 'sell', 'nexus', 'phone', 'great', 'mistake']"
1,"['beautiful', 'phone', 'thank']"
0,"['quality', 'camera', 'buy', 'phone', 'dual', 'camera', 'nothing', 'special', 'poor', 'battery', 'drain', 'hour', 'moderate', 'gesture', 'feature', 'miss']"
1,"['beautiful', 'phone', 'nice', 'build', 'quality', 'dual', 'camera', 'decent', 'blur', 'effect', 'good', 'say', 'front', 'camera', 'good']"
1,"['question', 'didnt', 'order', 'first', 'day', 'flash', 'sale', 'totally', 'worth', 'money', 'impress', 'amazing', 'battery', 'life', 'heat', 'much', 'compare', 'model']"
0,"['appreciable', 'usual', 'disappointed', 'delivery', 'time', 'even', 'pay', 'prime', 'member', 'take', 'day', 'arrive', 'decide', 'purchase', 'sudden', 'launch', 'revert', 'decision', 'buy', 'device', 'get', 'device', 'really', 'disappointed', 'front', 'rear', 'camera', 'quality', 'decent', 'job', 'daylight', 'need', 'hold', 'camera', 'click', 'suck', 'low', 'light', 'use', 'front', 'back', 'flash', 'cause', 'noisy', 'image', 'try', 'front', 'room', 'light', 'bad', 'camera', 'quality', 'even', 'camera', 'beat', 'know', 'fix', 'dual', 'camera', 'device', 'class', 'depth', 'field', 'portrait', 'mode', 'cool', 'good', 'job', 'think', 'snapdragon', 'slow', 'happy', 'medium', 'take', 'take', 'much', 'time', 'process', 'image', 'even', 'hold', 'click', 'battery', 'decent', 'job', 'last', 'charge', 'pathetic', 'use', 'phone', 'pro', 'thank', 'nougat', 'stock', 'coat', 'corn', 'gorilla', 'see', 'either', 'kill', 'device', 'kill', 'bug']"
0,"['mobile', 'good', 'one', 'draw', 'back', 'mobile', 'button', 'option', 'separate', 'screen', 'compare', 'plus', 'request', 'company', 'please', 'change', 'update', 'function', 'handset', 'also', 'setting', 'complicate', 'handle', 'change', 'camera', 'data']"
0,"['worst', 'phone', 'ever', 'like', 'hell', 'drain', 'fast', 'cheap', 'phone', 'dont', 'buy', 'total', 'waste', 'money', 'regret', 'gift', 'wife', 'usable']"
1,"['good', 'speaker']"
0,"['one', 'speaker', 'work', 'certainly', 'expect']"
0,"['network', 'signal', 'problem']"
1,"['nice', 'mobile', 'work', 'fine', 'excellent', 'meeting', 'need', 'operating', 'really', 'good', 'phone', 'touch', 'excellent']"
1,"['use', 'mobile', 'since', 'last', 'day', 'would', 'say', 'simply', 'superb', 'exactly', 'promise', 'go']"
0,"['phone', 'note', 'series', 'atmos', 'work', 'properly', 'battery', 'drain', 'fast', 'sound', 'quality', 'well']"
0,"['bad', 'experience', 'bad', 'camera', 'camera', 'quality', 'bad']"
1,"['compare', 'note', 'ram', 'one', 'well']"
0,"['average', 'product', 'network', 'issue', 'dual', 'cam']"
0,"['use', 'device', 'almost', 'month', 'disappointed', 'perform', 'device', 'depth', 'mode', 'bad', 'game', 'experience', 'bad', 'get', 'slow', 'minute', 'also', 'provide', 'regular', 'update']"
1,"['quality', 'product', 'new', 'look', 'excellent', 'performance', 'charger', 'also', 'heavy', 'duty', 'therefore', 'save', 'charge', 'time', 'today', 'need']"
0,"['heat', 'issue', 'sometimes', 'get', 'hot', 'become', 'difficult', 'hold', 'hand']"
1,"['best', 'delivery', 'best', 'mobile', 'receive', 'box']"
0,"['buy', 'simply', 'gallery', 'voice', 'camera', 'work', 'dual', 'camera', 'show', 'depth', 'mode', 'work']"
0,"['network', 'always', 'half']"
1,"['like', 'mobile', 'reason', 'hybrid', 'slot', 'dual', 'card', 'slot', 'core', 'processor', 'coat', 'atom', 'music', 'lot', 'sensor', 'magnetic', 'compass', 'fingerprint']"
1,"['mobile', 'nice']"
0,"['volume', 'button', 'bulge', 'call', 'recorder', 'support']"
0,"['basic', 'feature', 'phone', 'like', 'call', 'recording', 'screen', 'shot', 'editor', 'low', 'backup', 'turbo', 'charge', 'feature', 'false', 'bad', 'mobile', 'use']"
1,"['battery', 'drain', 'fast']"
1,"['best', 'mobile']"
1,"['buy', 'father', 'good', 'screen', 'want', 'screen', 'phone']"
1,"['mobile', 'receive']"
0,"['speaker', 'get', 'bad', 'within', 'month', 'get', 'slow', 'sometime']"
1,"['superb', 'smart', 'phone', 'improve', 'aperture', 'camera', 'performance', 'thing', 'extraordinary']"
0,"['one', 'con', 'battery', 'drain', 'fast', 'real', 'problem', 'first', 'phone', 'replace', 'issue', 'else', 'good', 'suggest', 'go', 'time']"
1,"['awesome', 'build', 'quality']"
0,"['camera', 'performance', 'disappointing', 'would', 'much', 'well', 'price', 'range']"
1,"['good', 'device', 'good', 'performance', 'camera', 'good']"
0,"['worst', 'poor', 'product', 'wastage', 'money', 'costumer', 'care', 'cheater', 'service', 'center', 'mostly', 'center']"
1,"['meet', 'expectation', 'return', 'product']"
0,"['bad', 'camera', 'battery', 'baker', 'money', 'loss']"
0,"['appliance', 'fail', 'prove', 'house']"
1,"['vary', 'good']"
1,"['satisfied', 'size', 'comfortable']"
0,"['mobile', 'charge', 'properly']"
0,"['phone', 'phone', 'good', 'look', 'hold', 'good', 'personally', 'preferred', 'black', 'though', 'gold', 'good', 'performance', 'sure', 'use', 'processor', 'use', 'fast', 'consistent', 'leg', 'come', 'crash', 'memory', 'management', 'highly', 'recommend', 'use', 'scratch', 'key', 'duel', 'back', 'camera', 'phone', 'great', 'able', 'find', 'refined', 'depth', 'effect', 'time', 'find', 'originality', 'miss', 'good', 'sunlight', 'area', 'cover', 'front', 'best', 'budget', 'range', 'pic', 'quite', 'clear', 'phone', 'good', 'average', 'use', 'look', 'something', 'extra', 'choice']"
0,"['one', 'bad', 'product', 'update', 'android', 'suggest', 'able', 'use', 'product', 'bother', 'bother', 'lose', 'data']"
0,"['bad', 'experience', 'phone', 'turbo', 'charge', 'work', 'also', 'voice', 'video', 'quality', 'pathetic', 'process', 'return', 'run', 'application']"
1,"['best', 'device', 'range']"
1,"['good', 'service', 'excellent', 'phone']"
0,"['heat', 'issue', 'month', 'even', 'charge', 'fast']"
1,"['good', 'one']"
0,"['buy', 'note', 'bad', 'mobile', 'heavy', 'heating', 'issue', 'mobile', 'buy', 'note']"
1,"['path', 'break', 'phone', 'new', 'feature', 'like', 'music', 'key', 'dual', 'camera', 'pure', 'android', 'experience', 'note', 'disappoint', 'con', 'battery', 'drainage', 'phone', 'idle', 'expect', 'fix', 'subsequent', 'update']"
1,"['excellent', 'product', 'come', 'expectation', 'battery', 'turbo', 'charge', 'camera', 'design', 'nice']"
